0.00020899999999812735, 13
0.1303920000000005, 21
0.0001339999999956376, 47
0.00023000000000195087, 68
0.00011700000000303135, 68
0.00014299999999423108, 1142
0.0002420000000000755, 1151
0.00027599999999949887, 1151
0.00023999999999801958, 1151
0.0001929999999958909, 1151
0.00018800000000140926, 1151
0.00020199999999981344, 1151
0.00022799999999989495, 1151
0.00023900000000054433, 1151
0.00023300000000148202, 1151
0.0002460000000006346, 1151
0.0002309999999994261, 1151
0.0002420000000000755, 1151
0.0001790000000028158, 1151
0.00018300000000159855, 1151
0.00016899999999964166, 1151
0.0002059999999985962, 1151
0.00017300000000375348, 1151
0.00019100000000094042, 1151
0.00024700000000166256, 1151
0.00023799999999596366, 1151
0.00023999999999801958, 1151
0.00025099999999866895, 1151
0.00023399999999895726, 1151
0.00011100000000396903, 1151
0.00011800000000050659, 1151
0.00023999999999979593, 1151
0.00010599999999882925, 1151
0.00017700000000075988, 1151
0.00027200000000249247, 1155
0.00019599999999542206, 1155
0.00016499999999997073, 1155
0.0002300000000001745, 1155
0.00017000000000066962, 1155
0.00019900000000205864, 1155
0.00020899999999812735, 1155
0.00022399999999578313, 1155
0.00021300000000223918, 1155
0.0002059999999985962, 1155
0.00022900000000003473, 1155
0.00019300000000121997, 1155
0.00015799999999899228, 1155
0.00015300000000095793, 1155
0.00015300000000451064, 1155
0.00010199999999827014, 1155
0.0001639999999980546, 1155
0.00010799999999733245, 1155
0.00017600000000017602, 1155
0.0001390000000007774, 1155
0.00016300000000057935, 1155
0.00011999999999900979, 1155
0.00016099999999852344, 1155
0.00011200000000144428, 1155
0.00015900000000357295, 1155
0.00012700000000620548, 1155
0.00020500000000023277, 1155
0.00011300000000069588, 1155
0.00017800000000178784, 1155
0.00011600000000200339, 1155
0.00019700000000000273, 1155
0.0001239999999995689, 1155
0.00017799999999823513, 1155
0.0001430000000013365, 1155
0.00020100000000011775, 1155
0.0001029999999992981, 1155
0.00015799999999899228, 1155
0.00013800000000330215, 1155
0.0001490000000003988, 1155
0.00010999999999938836, 1155
0.00013599999999769352, 1155
0.00011899999999798183, 1155
0.00014799999999981495, 1155
0.00011600000000022703, 1155
0.00015900000000002024, 1155
0.00013200000000068712, 1155
0.00011500000000097543, 1155
0.00013099999999610645, 1155
0.0001699999999971169, 1155
0.00012100000000003774, 1155
0.00018099999999998673, 1155
0.00016099999999852344, 1155
0.00023499999999998522, 1155
0.0001299999999986312, 1155
0.00018799999999430383, 1155
0.0001739999999941233, 1155
0.00019999999999953388, 1155
0.00019700000000000273, 1616
6.100000000230921e-05, 1723
9.799999999415832e-05, 1724
0.00013099999999610645, 3642
0.00031199999999387273, 3654
0.00034999999999740794, 3655
